Weight_kg,Speed_kmh,Wheelbase_mm,Type,Weekday,Second
1535.84,100.9,2496.85,passenger,Sun,10173.0
1308.27,95.86,2577.59,passenger,Sun,10175.0
1139.38,132.81,2970.96,passenger,Sun,10226.0
1310.14,113.52,2608.34,passenger,Sun,10233.0
1696.56,87.59,3354.11,passenger,Sun,10297.0
827.93,120.73,3211.04,passenger,Sun,10303.0
1459.25,101.03,3129.11,passenger,Sun,10344.0
1222.33,110.88,3390.23,passenger,Sun,10459.0
2062.59,66.8,3218.06,passenger,Sun,10489.0
1997.67,62.28,3102.67,passenger,Sun,10498.0
1577.79,83.72,3439.36,passenger,Sun,10518.0
1249.08,123.97,2979.35,passenger,Sun,10529.0
1474.03,96.01,3183.23,other,Sun,10549.0
1553.4,112.78,2543.73,other,Sun,10586.0
2063.16,61.42,2974.82,passenger,Sun,10640.0
1368.42,109.21,2270.49,passenger,Sun,10643.0
1561.67,96.12,3400.95,passenger,Sun,10670.0
1137.13,121.65,2616.79,passenger,Sun,10677.0
1453.94,108.14,2316.63,passenger,Sun,10697.0
1509.04,101.78,2590.99,passenger,Sun,10697.0
